trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
19965773,06:52:00,06:52:00,PH-135,46,0,0
19965773,06:54:00,06:54:00,PH-115,47,0,0
19965773,06:56:00,06:56:00,PH-108,48,0,0
19965773,06:57:00,06:57:00,PH-100,49,0,0
19965773,06:58:00,06:58:00,PH-150,50,0,0
19965773,06:59:00,06:59:00,PH-149,51,0,0
19965773,07:00:00,07:00:00,PH-99,52,0,0
19965773,07:01:00,07:01:00,PH-146,53,0,0
19965773,07:02:00,07:02:00,PH-98,54,0,0
19965773,07:07:00,07:07:00,PH-126,55,0,0
19965773,07:08:00,07:08:00,PH-123,56,0,0
19965773,07:10:00,07:10:00,PH-90,57,0,0
19965773,07:12:00,07:12:00,SYNTH_END_19965773,58,1,0
19965775,06:00:00,06:00:00,SYNTH_START_19965775,1,0,1
19965775,06:02:00,06:02:00,PH-120,2,0,0
19965775,06:03:00,06:03:00,PH-121,3,0,0
19965775,06:04:00,06:04:00,PE-121,4,0,0
19965775,06:05:00,06:05:00,PE-24,5,0,0
19965775,06:06:00,06:06:00,PE-23,6,0,0
19965775,06:07:00,06:07:00,PE-22,7,0,0
19965775,06:10:00,06:10:00,PE-28,8,0,0
19965775,06:11:00,06:11:00,PE-157,9,0,0
19965775,06:12:00,06:12:00,PE-31,10,0,0
19965775,06:13:00,06:13:00,PE-32,11,0,0
19965775,06:15:00,06:15:00,PE-33,12,0,0
19965775,06:16:00,06:16:00,PE-29,13,0,0
19965775,06:17:00,06:17:00,PE-30,14,0,0
19965775,06:18:00,06:18:00,PE-269,15,0,0
19965775,06:19:00,06:19:00,PE-209,16,0,0
19965775,06:20:00,06:20:00,PE-36,17,0,0
19965775,06:21:00,06:21:00,PE-206,18,0,0
19965775,06:22:00,06:22:00,PE-205,19,0,0
19965775,06:23:00,06:23:00,PE-39,20,0,0
19965775,06:24:00,06:24:00,PE-204,21,0,0
19965775,06:25:00,06:25:00,PE-40,22,0,0
19965775,06:26:00,06:26:00,PE-203,23,0,0
19965775,06:28:00,06:28:00,PE-86,24,0,0
19965775,06:29:00,06:29:00,PE-87,25,0,0
19965775,06:30:00,06:30:00,PE-91,26,0,0
19965775,06:31:00,06:31:00,PE-250,27,0,0
19965775,06:32:00,06:32:00,PE-306,28,0,0
19965775,06:33:00,06:33:00,PE-303,29,0,0
19965775,06:35:00,06:35:00,NPT-210,30,0,0
19965775,06:37:00,06:37:00,MEI-394,31,0,0
19965775,06:38:00,06:38:00,MEI-395,32,0,0
19965775,06:40:00,06:40:00,MEII-390,33,0,0
19965775,06:41:00,06:41:00,REP-470,34,0,0
19965775,06:42:00,06:42:00,REP-469,35,0,0
19965775,06:43:00,06:43:00,MANT-111,36,0,0
19965775,06:44:00,06:44:00,MANT-105,37,0,0
19965775,06:45:00,06:45:00,MANT-108,38,0,0
19965775,06:46:00,06:46:00,MANT-101,39,0,0
19965775,06:47:00,06:47:00,MANT-100,40,0,0
19965775,06:48:00,06:48:00,ROM-370,41,0,0
19965775,06:49:00,06:49:00,PEMU-342,42,0,0
19965775,06:51:00,06:51:00,JEN-141,43,0,0
19965775,06:52:00,06:52:00,JEN-140,44,0,0
19965775,06:53:00,06:53:00,ESP-5,45,0,0
19965775,06:54:00,06:54:00,ESP-4,46,0,0
19965775,06:55:00,06:55:00,JUL-436,47,0,0
19965775,06:56:00,06:56:00,JUL-440,48,0,0
19965775,06:57:00,06:57:00,JUL-435,49,0,0
19965775,06:58:00,06:58:00,COSR-337,50,0,0
19965775,06:59:00,06:59:00,IN-167,51,0,0
19965775,07:00:00,07:00:00,IN-169,52,0,0
19965775,07:03:00,07:03:00,AMS-41,53,0,0
19965775,07:04:00,07:04:00,CARW-312,54,0,0
19965775,07:05:00,07:05:00,CARW-310,55,0,0
19965775,07:06:00,07:06:00,CARW-309,56,0,0
19965775,07:07:00,07:07:00,CARW-308,57,0,0
19965775,07:08:00,07:08:00,CARW-306,58,0,0
19965775,07:09:00,07:09:00,SANTR-384,59,0,0
19965775,07:10:00,07:10:00,SYNTH_END_19965775,60,1,0
19965776,06:00:00,06:00:00,SYNTH_START_19965776,1,0,1
19965776,06:01:00,06:01:00,CONT-378,2,0,0
19965776,06:02:00,06:02:00,CONT-380,3,0,0
19965776,06:03:00,06:03:00,CONT-382,4,0,0
19965776,06:04:00,06:04:00,PFRAZ-424,5,0,0
19965776,06:05:00,06:05:00,PFRAZ-426,6,0,0
19965776,06:06:00,06:06:00,C20-529,7,0,0
19965776,06:07:00,06:07:00,FERMO-484,8,0,0
19965776,06:08:00,06:08:00,FERMO-482,9,0,0
19965776,06:09:00,06:09:00,AMS-56,10,0,0
19965776,06:12:00,06:12:00,IN-170,11,0,0
19965776,06:13:00,06:13:00,IN-168,12,0,0
19965776,06:15:00,06:15:00,ESP-6,13,0,0
19965776,06:16:00,06:16:00,ESP-3,14,0,0
19965776,06:17:00,06:17:00,ESP-2,15,0,0
19965776,06:18:00,06:18:00,ESP-1,16,0,0
19965776,06:19:00,06:19:00,PEMU-341,17,0,0
19965776,06:20:00,06:20:00,NA-527,18,0,0
19965776,06:21:00,06:21:00,MANT-103,19,0,0
19965776,06:25:00,06:25:00,MANT-114,20,0,0
19965776,06:26:00,06:26:00,MEII-387,21,0,0
19965776,06:27:00,06:27:00,MEII-389,22,0,0
19965776,06:28:00,06:28:00,MEII-391,23,0,0
19965776,06:30:00,06:30:00,MEI-392,24,0,0
19965776,06:31:00,06:31:00,MEI-393,25,0,0
19965776,06:32:00,06:32:00,NPT-205,26,0,0
19965776,06:33:00,06:33:00,NPT-209,27,0,0
19965776,06:34:00,06:34:00,NPT-208,28,0,0
19965776,06:35:00,06:35:00,PE-304,29,0,0
19965776,06:36:00,06:36:00,PE-305,30,0,0
19965776,06:37:00,06:37:00,PE-249,31,0,0
19965776,06:38:00,06:38:00,PE-226,32,0,0
19965776,06:39:00,06:39:00,PE-220,33,0,0
19965776,06:40:00,06:40:00,PE-221,34,0,0
19965776,06:41:00,06:41:00,PE-222,35,0,0
19965776,06:42:00,06:42:00,PE-85,36,0,0
19965776,06:45:00,06:45:00,PE-38,37,0,0
19965776,06:46:00,06:46:00,PE-37,38,0,0
19965776,06:48:00,06:48:00,PE-270,39,0,0
19965776,06:49:00,06:49:00,PE-160,40,0,0
19965776,06:50:00,06:50:00,PE-161,41,0,0
19965776,06:53:00,06:53:00,PE-155,42,0,0
19965776,06:54:00,06:54:00,PE-156,43,0,0
19965776,06:57:00,06:57:00,PE-176,44,0,0
19965776,06:58:00,06:58:00,PE-177,45,0,0
19965776,06:59:00,06:59:00,PE-158,46,0,0
19965776,07:04:00,07:04:00,SYNTH_END_19965776,47,1,0
19965801,06:00:00,06:00:00,SYNTH_START_19965801,1,0,1
19965801,06:02:00,06:02:00,PH-120,2,0,0
19965801,06:03:00,06:03:00,PH-121,3,0,0
19965801,06:04:00,06:04:00,PE-121,4,0,0
19965801,06:05:00,06:05:00,PE-24,5,0,0
19965801,06:06:00,06:06:00,PE-23,6,0,0
19965801,06:07:00,06:07:00,PE-22,7,0,0
19965801,06:10:00,06:10:00,PE-28,8,0,0
19965801,06:11:00,06:11:00,PE-157,9,0,0
19965801,06:12:00,06:12:00,PE-31,10,0,0
19965801,06:13:00,06:13:00,PE-32,11,0,0
19965801,06:15:00,06:15:00,PE-33,12,0,0
19965801,06:16:00,06:16:00,PE-29,13,0,0
19965801,06:17:00,06:17:00,PE-30,14,0,0
19965801,06:18:00,06:18:00,PE-269,15,0,0
19965801,06:19:00,06:19:00,PE-209,16,0,0
19965801,06:20:00,06:20:00,PE-36,17,0,0
19965801,06:21:00,06:21:00,PE-206,18,0,0
19965801,06:22:00,06:22:00,PE-205,19,0,0
19965801,06:23:00,06:23:00,PE-39,20,0,0
19965801,06:24:00,06:24:00,PE-204,21,0,0
19965801,06:25:00,06:25:00,PE-40,22,0,0
19965801,06:26:00,06:26:00,PE-203,23,0,0
19965801,06:28:00,06:28:00,PE-86,24,0,0
19965801,06:29:00,06:29:00,PE-87,25,0,0
19965801,06:30:00,06:30:00,PE-91,26,0,0
19965801,06:31:00,06:31:00,PE-250,27,0,0
19965801,06:32:00,06:32:00,PE-306,28,0,0
19965801,06:33:00,06:33:00,PE-303,29,0,0
19965801,06:35:00,06:35:00,NPT-210,30,0,0
19965801,06:37:00,06:37:00,MEI-394,31,0,0
19965801,06:38:00,06:38:00,MEI-395,32,0,0
19965801,06:40:00,06:40:00,MEII-390,33,0,0
19965801,06:41:00,06:41:00,REP-470,34,0,0
19965801,06:42:00,06:42:00,REP-469,35,0,0
19965801,06:43:00,06:43:00,MANT-111,36,0,0
19965801,06:44:00,06:44:00,MANT-105,37,0,0
19965801,06:45:00,06:45:00,MANT-108,38,0,0
19965801,06:46:00,06:46:00,MANT-101,39,0,0
19965801,06:47:00,06:47:00,MANT-100,40,0,0
19965801,06:48:00,06:48:00,ROM-370,41,0,0
19965801,06:49:00,06:49:00,PEMU-342,42,0,0
19965801,06:51:00,06:51:00,JEN-141,43,0,0
19965801,06:52:00,06:52:00,JEN-140,44,0,0
19965801,06:53:00,06:53:00,ESP-5,45,0,0
19965801,06:54:00,06:54:00,ESP-4,46,0,0
19965801,06:55:00,06:55:00,JUL-436,47,0,0
19965801,06:56:00,06:56:00,JUL-440,48,0,0
19965801,06:57:00,06:57:00,JUL-435,49,0,0
19965801,06:58:00,06:58:00,COSR-337,50,0,0
19965801,06:59:00,06:59:00,IN-167,51,0,0
19965801,07:00:00,07:00:00,IN-169,52,0,0
19965801,07:01:00,07:01:00,GPRA-421,53,0,0
19965801,07:02:00,07:02:00,GPRA-420,54,0,0
19965801,07:04:00,07:04:00,FERMO-483,55,0,0
19965801,07:05:00,07:05:00,FERMO-485,56,0,0
19965801,07:06:00,07:06:00,FERMO-486,57,0,0
19965801,07:07:00,07:07:00,PFRAZ-425,58,0,0
19965801,07:08:00,07:08:00,CONT-383,59,0,0
19965801,07:09:00,07:09:00,CONT-381,60,0,0
19965801,07:10:00,07:10:00,CONT-379,61,0,0
19965801,07:11:00,07:11:00,CONT-377,62,0,0
19965801,07:12:00,07:12:00,SANTR-385,63,0,0
19965801,07:13:00,07:13:00,CARW-305,64,0,0
19965801,07:14:00,07:14:00,CARW-307,65,0,0
19965801,07:15:00,07:15:00,CARW-311,66,0,0
19965801,07:16:00,07:16:00,AMS-40,67,0,0
19965801,07:17:00,07:17:00,SYNTH_END_19965801,68,1,0
19965802,06:00:00,06:00:00,SYNTH_START_19965802,1,0,1
19965802,06:02:00,06:02:00,PH-120,2,0,0
19965802,06:03:00,06:03:00,PH-121,3,0,0
19965802,06:04:00,06:04:00,PE-129,4,0,0
19965802,06:05:00,06:05:00,PE-127,5,0,0
19965802,06:06:00,06:06:00,PE-128,6,0,0
19965802,06:07:00,06:07:00,PE-126,7,0,0
19965802,06:08:00,06:08:00,PE-124,8,0,0
19965802,06:09:00,06:09:00,PE-125,9,0,0
19965802,06:15:00,06:15:00,PE-269,10,0,0
19965802,06:16:00,06:16:00,PE-209,11,0,0
19965802,06:17:00,06:17:00,PE-36,12,0,0
19965802,06:18:00,06:18:00,PE-206,13,0,0
19965802,06:19:00,06:19:00,PE-205,14,0,0
19965802,06:20:00,06:20:00,PE-39,15,0,0
19965802,06:21:00,06:21:00,PE-204,16,0,0
19965802,06:22:00,06:22:00,PE-40,17,0,0
19965802,06:23:00,06:23:00,PE-203,18,0,0
19965802,06:25:00,06:25:00,PE-86,19,0,0
19965802,06:26:00,06:26:00,PE-87,20,0,0
19965802,06:27:00,06:27:00,PE-91,21,0,0
19965802,06:28:00,06:28:00,PE-250,22,0,0
19965802,06:29:00,06:29:00,PE-306,23,0,0
19965802,06:30:00,06:30:00,PE-303,24,0,0
19965802,06:32:00,06:32:00,NPT-210,25,0,0
19965802,06:34:00,06:34:00,MEI-394,26,0,0
19965802,06:35:00,06:35:00,MEI-395,27,0,0
19965802,06:37:00,06:37:00,MEII-390,28,0,0
19965802,06:38:00,06:38:00,REP-470,29,0,0
19965802,06:39:00,06:39:00,REP-469,30,0,0
19965802,06:40:00,06:40:00,MANT-111,31,0,0
19965802,06:41:00,06:41:00,MANT-105,32,0,0
19965802,06:42:00,06:42:00,MANT-108,33,0,0
19965802,06:43:00,06:43:00,MANT-101,34,0,0
19965802,06:44:00,06:44:00,MANT-100,35,0,0
19965802,06:45:00,06:45:00,ROM-370,36,0,0
19965802,06:46:00,06:46:00,PEMU-342,37,0,0
19965802,06:48:00,06:48:00,JEN-141,38,0,0
19965802,06:49:00,06:49:00,JEN-140,39,0,0
19965802,06:50:00,06:50:00,ESP-5,40,0,0
19965802,06:51:00,06:51:00,ESP-4,41,0,0
19965802,06:52:00,06:52:00,JUL-436,42,0,0
19965802,06:53:00,06:53:00,JUL-440,43,0,0
19965802,06:54:00,06:54:00,JUL-435,44,0,0
19965802,06:55:00,06:55:00,COSR-337,45,0,0
19965802,06:56:00,06:56:00,IN-167,46,0,0
19965802,06:57:00,06:57:00,IN-169,47,0,0
19965802,07:00:00,07:00:00,AMS-41,48,0,0
19965802,07:01:00,07:01:00,CARW-312,49,0,0
19965802,07:02:00,07:02:00,CARW-310,50,0,0
19965802,07:03:00,07:03:00,CARW-309,51,0,0
19965802,07:04:00,07:04:00,CARW-308,52,0,0
19965802,07:05:00,07:05:00,CARW-306,53,0,0
19965802,07:06:00,07:06:00,SANTR-384,54,0,0
19965802,07:07:00,07:07:00,SYNTH_END_19965802,55,1,0
19965837,06:00:00,06:00:00,SYNTH_START_19965837,1,0,1
19965837,06:01:00,06:01:00,CONT-378,2,0,0
19965837,06:02:00,06:02:00,CONT-380,3,0,0
19965837,06:03:00,06:03:00,CONT-382,4,0,0
19965837,06:04:00,06:04:00,PFRAZ-424,5,0,0
19965837,06:05:00,06:05:00,PFRAZ-426,6,0,0
19965837,06:06:00,06:06:00,C20-529,7,0,0
19965837,06:07:00,06:07:00,FERMO-484,8,0,0
19965837,06:08:00,06:08:00,FERMO-482,9,0,0
19965837,06:09:00,06:09:00,AMS-56,10,0,0
19965837,06:12:00,06:12:00,IN-170,11,0,0
19965837,06:13:00,06:13:00,IN-168,12,0,0
19965837,06:15:00,06:15:00,ESP-6,13,0,0
19965837,06:16:00,06:16:00,ESP-3,14,0,0
19965837,06:17:00,06:17:00,ESP-2,15,0,0
19965837,06:18:00,06:18:00,ESP-1,16,0,0
19965837,06:19:00,06:19:00,PEMU-341,17,0,0
19965837,06:20:00,06:20:00,NA-527,18,0,0
19965837,06:21:00,06:21:00,MANT-103,19,0,0
19965837,06:25:00,06:25:00,MANT-114,20,0,0
19965837,06:26:00,06:26:00,MEII-387,21,0,0
19965837,06:27:00,06:27:00,MEII-389,22,0,0
19965837,06:28:00,06:28:00,MEII-391,23,0,0
19965837,06:30:00,06:30:00,MEI-392,24,0,0
19965837,06:31:00,06:31:00,MEI-393,25,0,0
19965837,06:32:00,06:32:00,NPT-205,26,0,0
19965837,06:33:00,06:33:00,NPT-209,27,0,0
19965837,06:34:00,06:34:00,NPT-208,28,0,0
19965837,06:35:00,06:35:00,PE-304,29,0,0
19965837,06:36:00,06:36:00,PE-305,30,0,0
19965837,06:37:00,06:37:00,PE-249,31,0,0
19965837,06:38:00,06:38:00,PE-226,32,0,0
19965837,06:39:00,06:39:00,PE-220,33,0,0
19965837,06:40:00,06:40:00,PE-221,34,0,0
19965837,06:41:00,06:41:00,PE-222,35,0,0
19965837,06:42:00,06:42:00,PE-85,36,0,0
19965837,06:45:00,06:45:00,PE-38,37,0,0
19965837,06:46:00,06:46:00,PE-37,38,0,0
19965837,06:48:00,06:48:00,PE-270,39,0,0
19965837,06:50:00,06:50:00,PE-163,40,0,0
19965837,06:51:00,06:51:00,PE-164,41,0,0
19965837,06:52:00,06:52:00,PE-165,42,0,0
19965837,06:53:00,06:53:00,PE-166,43,0,0
19965837,06:58:00,06:58:00,PE-9,44,0,0
19965837,06:59:00,06:59:00,PE-10,45,0,0
19965837,07:03:00,07:03:00,SYNTH_END_19965837,46,1,0
19965840,06:00:00,06:00:00,SYNTH_START_19965840,1,0,1
19965840,06:02:00,06:02:00,PH-120,2,0,0
19965840,06:03:00,06:03:00,PH-121,3,0,0
19965840,06:04:00,06:04:00,PE-129,4,0,0
19965840,06:05:00,06:05:00,PE-130,5,0,0
19965840,06:06:00,06:06:00,PE-131,6,0,0
19965840,06:07:00,06:07:00,PE-132,7,0,0
19965840,06:08:00,06:08:00,PE-133,8,0,0
19965840,06:14:00,06:14:00,PE-149,9,0,0
19965840,06:15:00,06:15:00,PE-282,10,0,0
19965840,06:16:00,06:16:00,PE-273,11,0,0
19965840,06:17:00,06:17:00,PE-271,12,0,0
19965840,06:18:00,06:18:00,PE-43,13,0,0
19965840,06:19:00,06:19:00,PE-42,14,0,0
19965840,06:21:00,06:21:00,PE-50,15,0,0
19965840,06:24:00,06:24:00,PE-306,16,0,0
19965840,06:25:00,06:25:00,PE-303,17,0,0
19965840,06:27:00,06:27:00,NPT-210,18,0,0
19965840,06:29:00,06:29:00,MEI-394,19,0,0
19965840,06:30:00,06:30:00,MEI-395,20,0,0
19965840,06:32:00,06:32:00,MEII-390,21,0,0
19965840,06:33:00,06:33:00,REP-470,22,0,0
19965840,06:34:00,06:34:00,REP-469,23,0,0
19965840,06:35:00,06:35:00,MANT-111,24,0,0
19965840,06:36:00,06:36:00,MANT-105,25,0,0
19965840,06:37:00,06:37:00,MANT-108,26,0,0
19965840,06:38:00,06:38:00,MANT-101,27,0,0
19965840,06:39:00,06:39:00,MANT-100,28,0,0
19965840,06:40:00,06:40:00,ROM-370,29,0,0
19965840,06:41:00,06:41:00,PEMU-342,30,0,0
19965840,06:43:00,06:43:00,JEN-141,31,0,0
19965840,06:44:00,06:44:00,JEN-140,32,0,0
19965840,06:45:00,06:45:00,ESP-5,33,0,0
19965840,06:46:00,06:46:00,ESP-4,34,0,0
19965840,06:47:00,06:47:00,JUL-436,35,0,0
19965840,06:48:00,06:48:00,JUL-440,36,0,0
19965840,06:49:00,06:49:00,JUL-435,37,0,0
19965840,06:50:00,06:50:00,COSR-337,38,0,0
19965840,06:51:00,06:51:00,IN-167,39,0,0
19965840,06:52:00,06:52:00,IN-169,40,0,0
19965840,06:55:00,06:55:00,AMS-41,41,0,0
19965840,06:56:00,06:56:00,CARW-312,42,0,0
19965840,06:57:00,06:57:00,CARW-310,43,0,0
19965840,06:58:00,06:58:00,CARW-309,44,0,0
19965840,06:59:00,06:59:00,CARW-308,45,0,0
19965840,07:00:00,07:00:00,CARW-306,46,0,0
19965840,07:01:00,07:01:00,SANTR-384,47,0,0
19965840,07:02:00,07:02:00,SYNTH_END_19965840,48,1,0
19965847,06:00:00,06:00:00,SYNTH_START_19965847,1,0,1
19965847,06:02:00,06:02:00,PH-120,2,0,0
19965847,06:03:00,06:03:00,PH-121,3,0,0
19965847,06:04:00,06:04:00,PE-121,4,0,0
19965847,06:05:00,06:05:00,PE-24,5,0,0
19965847,06:06:00,06:06:00,PE-23,6,0,0
19965847,06:07:00,06:07:00,PE-22,7,0,0
19965847,06:10:00,06:10:00,PE-28,8,0,0
19965847,06:11:00,06:11:00,PE-157,9,0,0
19965847,06:12:00,06:12:00,PE-31,10,0,0
19965847,06:13:00,06:13:00,PE-32,11,0,0
19965847,06:15:00,06:15:00,PE-33,12,0,0
19965847,06:16:00,06:16:00,PE-29,13,0,0
19965847,06:17:00,06:17:00,PE-30,14,0,0
19965847,06:18:00,06:18:00,PE-269,15,0,0
19965847,06:19:00,06:19:00,PE-209,16,0,0
19965847,06:20:00,06:20:00,PE-36,17,0,0
19965847,06:21:00,06:21:00,PE-206,18,0,0
19965847,06:22:00,06:22:00,PE-205,19,0,0
19965847,06:23:00,06:23:00,PE-39,20,0,0
19965847,06:24:00,06:24:00,PE-204,21,0,0
19965847,06:25:00,06:25:00,PE-40,22,0,0
19965847,06:26:00,06:26:00,PE-203,23,0,0
19965847,06:28:00,06:28:00,PE-86,24,0,0
19965847,06:29:00,06:29:00,PE-87,25,0,0
19965847,06:30:00,06:30:00,PE-91,26,0,0
19965847,06:31:00,06:31:00,PE-250,27,0,0
19965847,06:32:00,06:32:00,PE-306,28,0,0
19965847,06:33:00,06:33:00,PE-303,29,0,0
19965847,06:37:00,06:37:00,MEII-390,30,0,0
19965847,06:38:00,06:38:00,REP-470,31,0,0
19965847,06:39:00,06:39:00,REP-469,32,0,0
19965847,06:40:00,06:40:00,MANT-111,33,0,0
19965847,06:41:00,06:41:00,MANT-105,34,0,0
19965847,06:42:00,06:42:00,MANT-108,35,0,0
19965847,06:43:00,06:43:00,MANT-101,36,0,0
19965847,06:44:00,06:44:00,MANT-100,37,0,0
19965847,06:45:00,06:45:00,ROM-370,38,0,0
19965847,06:46:00,06:46:00,PEMU-342,39,0,0
19965847,06:48:00,06:48:00,JEN-141,40,0,0
19965847,06:49:00,06:49:00,JEN-140,41,0,0
19965847,06:50:00,06:50:00,ESP-5,42,0,0
19965847,06:51:00,06:51:00,ESP-4,43,0,0
19965847,06:52:00,06:52:00,JUL-436,44,0,0
19965847,06:53:00,06:53:00,JUL-440,45,0,0
19965847,06:54:00,06:54:00,JUL-435,46,0,0
19965847,06:55:00,06:55:00,COSR-337,47,0,0
19965847,06:56:00,06:56:00,IN-167,48,0,0
19965847,06:57:00,06:57:00,IN-169,49,0,0
19965847,07:00:00,07:00:00,AMS-41,50,0,0
19965847,07:01:00,07:01:00,CARW-312,51,0,0
19965847,07:02:00,07:02:00,CARW-310,52,0,0
19965847,07:03:00,07:03:00,CARW-309,53,0,0
19965847,07:04:00,07:04:00,CARW-308,54,0,0
19965847,07:05:00,07:05:00,CARW-306,55,0,0
19965847,07:06:00,07:06:00,SANTR-384,56,0,0
19965847,07:07:00,07:07:00,SYNTH_END_19965847,57,1,0
19965854,06:00:00,06:00:00,SYNTH_START_19965854,1,0,1
19965854,06:01:00,06:01:00,CONT-378,2,0,0
19965854,06:02:00,06:02:00,CONT-380,3,0,0
19965854,06:03:00,06:03:00,CONT-382,4,0,0
19965854,06:04:00,06:04:00,PFRAZ-424,5,0,0
19965854,06:05:00,06:05:00,PFRAZ-426,6,0,0
19965854,06:06:00,06:06:00,C20-529,7,0,0
19965854,06:07:00,06:07:00,FERMO-484,8,0,0
19965854,06:08:00,06:08:00,FERMO-482,9,0,0
19965854,06:09:00,06:09:00,AMS-56,10,0,0
19965854,06:12:00,06:12:00,IN-170,11,0,0
19965854,06:13:00,06:13:00,IN-168,12,0,0
19965854,06:15:00,06:15:00,ESP-6,13,0,0
19965854,06:16:00,06:16:00,ESP-3,14,0,0
19965854,06:17:00,06:17:00,ESP-2,15,0,0
19965854,06:18:00,06:18:00,ESP-1,16,0,0
19965854,06:19:00,06:19:00,PEMU-341,17,0,0
19965854,06:20:00,06:20:00,NA-527,18,0,0
19965854,06:21:00,06:21:00,MANT-103,19,0,0
19965854,06:25:00,06:25:00,MANT-114,20,0,0
19965854,06:26:00,06:26:00,MEII-387,21,0,0
19965854,06:27:00,06:27:00,MEII-389,22,0,0
19965854,06:28:00,06:28:00,MEII-391,23,0,0
19965854,06:30:00,06:30:00,MEI-392,24,0,0
19965854,06:31:00,06:31:00,MEI-393,25,0,0
19965854,06:32:00,06:32:00,NPT-205,26,0,0
19965854,06:33:00,06:33:00,NPT-209,27,0,0
19965854,06:34:00,06:34:00,NPT-208,28,0,0
19965854,06:35:00,06:35:00,PE-304,29,0,0
19965854,06:36:00,06:36:00,PE-305,30,0,0
19965854,06:37:00,06:37:00,PE-225,31,0,0
19965854,06:41:00,06:41:00,PE-189,32,0,0
19965854,06:42:00,06:42:00,PE-188,33,0,0
19965854,06:43:00,06:43:00,PE-272,34,0,0
19965854,06:44:00,06:44:00,PE-274,35,0,0
19965854,06:45:00,06:45:00,PE-275,36,0,0
19965854,06:46:00,06:46:00,PE-99,37,0,0
19965854,06:48:00,06:48:00,PE-3,38,0,0
19965854,06:49:00,06:49:00,PE-4,39,0,0
19965854,06:50:00,06:50:00,PE-5,40,0,0
19965854,06:51:00,06:51:00,SYNTH_END_19965854,41,1,0
19965855,06:00:00,06:00:00,SYNTH_START_19965855,1,0,1
19965855,06:01:00,06:01:00,CTC-477,2,0,0
19965855,06:02:00,06:02:00,SR-528,3,0,0
19965855,06:03:00,06:03:00,RASAN-474,4,0,0
19965855,06:04:00,06:04:00,RASAN-472,5,0,0
19965855,06:07:00,06:07:00,RIP-324,6,0,0
19965855,06:10:00,06:10:00,AMS-62,7,0,0
19965855,06:11:00,06:11:00,AMS-40,8,0,0
19965855,06:12:00,06:12:00,SYNTH_END_19965801,9,0,0
19965855,06:13:00,06:13:00,AMS-55,10,0,0
19965855,06:14:00,06:14:00,AMS-53,11,0,0
19965855,06:15:00,06:15:00,AMS-57,12,0,0
19965855,06:16:00,06:16:00,AMS-37,13,0,0
19965855,06:17:00,06:17:00,AMS-36,14,0,0
19965855,06:18:00,06:18:00,COSR-335,15,0,0
19965855,06:20:00,06:20:00,COSR-332,16,0,0
19965855,06:23:00,06:23:00,ESP-6,17,0,0
19965855,06:24:00,06:24:00,ESP-3,18,0,0
19965855,06:25:00,06:25:00,ESP-2,19,0,0
19965855,06:26:00,06:26:00,ESP-1,20,0,0
19965855,06:27:00,06:27:00,PEMU-341,21,0,0
19965855,06:28:00,06:28:00,NA-527,22,0,0
19965855,06:29:00,06:29:00,NPT-196,23,0,0
19965855,06:30:00,06:30:00,NPT-198,24,0,0
19965855,06:31:00,06:31:00,NPT-207,25,0,0
19965855,06:32:00,06:32:00,NPT-206,26,0,0
19965855,06:33:00,06:33:00,NPT-203,27,0,0
19965855,06:34:00,06:34:00,NPT-205,28,0,0
19965855,06:35:00,06:35:00,NPT-209,29,0,0
19965855,06:36:00,06:36:00,NPT-208,30,0,0
19965855,06:37:00,06:37:00,PE-304,31,0,0
19965855,06:38:00,06:38:00,PE-305,32,0,0
19965855,06:39:00,06:39:00,PE-225,33,0,0
19965855,06:43:00,06:43:00,PE-189,34,0,0
19965855,06:44:00,06:44:00,PE-188,35,0,0
19965855,06:45:00,06:45:00,PE-272,36,0,0
19965855,06:46:00,06:46:00,PE-274,37,0,0
19965855,06:47:00,06:47:00,PE-275,38,0,0
19965855,06:48:00,06:48:00,PE-237_1,39,0,0
19965855,06:51:00,06:51:00,PH-135,40,0,0
19965855,06:53:00,06:53:00,PH-115,41,0,0
19965855,06:54:00,06:54:00,PH-133,42,0,0
19965855,06:55:00,06:55:00,PH-132,43,0,0
19965855,06:56:00,06:56:00,PH-131,44,0,0
19965855,06:57:00,06:57:00,PH-130,45,0,0
19965855,06:58:00,06:58:00,PH-129,46,0,0
19965855,06:59:00,06:59:00,PH-128,47,0,0
19965855,07:00:00,07:00:00,SYNTH_END_19965855,48,1,0
19966163,06:00:00,06:00:00,SYNTH_START_19966163,1,0,1
19966163,06:01:00,06:01:00,PE-28,2,0,0
19966163,06:02:00,06:02:00,PE-157,3,0,0
19966163,06:03:00,06:03:00,PE-31,4,0,0
19966163,06:04:00,06:04:00,PE-32,5,0,0
19966163,06:05:00,06:05:00,PE-262,6,0,0
19966163,06:06:00,06:06:00,PE-259,7,0,0
19966163,06:07:00,06:07:00,PE-263,8,0,0
19966163,06:08:00,06:08:00,PE-266,9,0,0
19966163,06:09:00,06:09:00,PE-267,10,0,0
19966163,06:10:00,06:10:00,PE-209,11,0,0
19966163,06:11:00,06:11:00,PE-36,12,0,0
19966163,06:12:00,06:12:00,PE-206,13,0,0
19966163,06:13:00,06:13:00,PE-205,14,0,0
19966163,06:14:00,06:14:00,PE-39,15,0,0
19966163,06:15:00,06:15:00,PE-204,16,0,0
19966163,06:16:00,06:16:00,PE-40,17,0,0
19966163,06:17:00,06:17:00,PE-203,18,0,0
